2022-06-08 11:07:52,790 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,798 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,798 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,798 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,805 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,805 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,805 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,832 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,833 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,833 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,837 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,837 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,837 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,842 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,842 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,842 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,853 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,853 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,853 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:52,856 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:52,857 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:52,857 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
